exposure	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
7140_1_CELA2A_ELA2A	ieu-b-4957	7140_1	ELA2A	CELA2A	1	Wald ratio	-0.162970714375391	0.657407797370511	0.804212578581346	0.849616069587534	0.234221039270771	3.08190702231014
9005_16_PLXNA1_PLXA1	ieu-b-4957	9005_16	PLXA1	PLXNA1	1	Wald ratio	-0.0247050674167459	0.245314423284442	0.919782446731305	0.975597605123109	0.603191027607964	1.57792580386416
16035_8_FLT4_VEGF_sR3	ieu-b-4957	16035_8	VEGF_sR3	FLT4	1	Wald ratio	0.0441043611803328	0.500851027034291	0.929829909013014	1.04509141617121	0.391580701064366	2.78924897265356
16035_8_FLT4_VEGF_sR3	myeloma_meta-analysis	16035_8	VEGF_sR3	FLT4	1	Wald ratio	-0.256410256410256	0.290598290598291	0.377585975474249	0.773824437226237	0.437804460289924	1.36774362520647
9267_2_CPA4_CBPA4	ieu-b-4957	9267_2	CBPA4	CPA4	1	Wald ratio	0.0855610912228839	0.0497297416654878	0.0853376834992812	1.08932810769757	0.988161431434161	1.20085209609704
9267_2_CPA4_CBPA4	myeloma_meta-analysis	9267_2	CBPA4	CPA4	1	Wald ratio	0.0417710944026733	0.0304093567251462	0.169557704860616	1.04265578168775	0.982326791146691	1.10668983976081
2819_23_CDH5_Cadherin_5	ieu-b-4957	2819_23	Cadherin_5	CDH5	1	Wald ratio	-0.717676635928214	0.404236225248668	0.0758336430210355	0.487884473430715	0.220914476303247	1.07748149147104
4960_72_ANXA1_annexin_I	ieu-b-4957	4960_72	annexin_I	ANXA1	1	Wald ratio	-0.108649148917649	0.453135778727012	0.810507225090656	0.897045091534426	0.369060284660226	2.18037521156427
16853_5_NRK1_NRK1	ieu-b-4957	16853_5	NRK1	NRK1	1	Wald ratio	0.283763426321876	0.379859751072469	0.455050542739012	1.32811869565957	0.630802988808818	2.79627601811359
6715_63_ALPPL2_PPBN	myeloma_meta-analysis	6715_63	PPBN	ALPPL2	1	Wald ratio	0.17926455566905	0.204800817160368	0.381404318488635	1.19633720009431	0.800799203217094	1.78724290756007
2700_56_PROS1_Protein_S	ieu-b-4957	2700_56	Protein_S	PROS1	1	Wald ratio	-0.465037757453788	0.890281515621309	0.601427281612641	0.628111388855171	0.109701797298868	3.59633047519489
2700_56_PROS1_Protein_S	myeloma_meta-analysis	2700_56	Protein_S	PROS1	1	Wald ratio	1.05498652291105	0.673854447439353	0.117442290004468	2.87193644829756	0.766616813229203	10.7589852201611
7145_1_ITIH3_ITIH3	ieu-b-4957	7145_1	ITIH3	ITIH3	1	Wald ratio	-0.111555358596729	0.120980518078365	0.356479767267447	0.894441874985646	0.705620886252031	1.13379051458815
7145_1_ITIH3_ITIH3	myeloma_meta-analysis	7145_1	ITIH3	ITIH3	1	Wald ratio	-0.0989193682460515	0.0737738985868662	0.179970759522013	0.905815742591136	0.783866769859457	1.04673675562627
19153_53_MPPED2_MPPD2	ieu-b-4957	19153_53	MPPD2	MPPED2	1	Wald ratio	0.141876924966431	0.462111701799059	0.758829153410966	1.15243480385624	0.465863777496658	2.85084619430131
18213_30_UBE2F_UBE2F	ieu-b-4957	18213_30	UBE2F	UBE2F	1	Wald ratio	0.986775455131846	0.865761124760811	0.25437881502604	2.68257044232638	0.491586998281509	14.6386788161599
7810_20_C1QTNF5_C1QTNF5	ieu-b-4957	7810_20	C1QTNF5	C1QTNF5	1	Wald ratio	-0.689654952284902	0.301767490288643	0.0222902518021396	0.501749166604372	0.277726285942966	0.906476048291239
7810_20_C1QTNF5_C1QTNF5	myeloma_meta-analysis	7810_20	C1QTNF5	C1QTNF5	1	Wald ratio	-0.302575107296137	0.170243204577969	0.0755170972424559	0.738912988418108	0.529272536314329	1.0315902809828
9173_21_PGM1_PGM1	ieu-b-4957	9173_21	PGM1	PGM1	1	Wald ratio	-0.23287641527309	0.635819030303363	0.714169505083396	0.792251477656972	0.227846820741031	2.75475603218117
10800_15_SERPINH1_Collagen_binding_protein	ieu-b-4957	10800_15	Collagen_binding_protein	SERPINH1	1	Wald ratio	0.454175861149277	0.482197829744418	0.34625050301291	1.57487493243884	0.612055762668124	4.05229589214586
6379_62_ADAMTSL2_ATL2	ieu-b-4957	6379_62	ATL2	ADAMTSL2	1	Wald ratio	0.0861696692692386	0.544884544793874	0.874344128364124	1.08999125063584	0.374634633537763	3.17130564049391
6379_62_ADAMTSL2_ATL2	myeloma_meta-analysis	6379_62	ATL2	ADAMTSL2	1	Wald ratio	0.481216457960644	0.324686940966011	0.138315374477697	1.61804148495861	0.856269645231586	3.05751612430332
5620_13_PAM_AMD	ieu-b-4957	5620_13	AMD	PAM	1	Wald ratio	-0.0258092816584519	0.131335874254747	0.844208211583341	0.97452093090226	0.753348309889107	1.26062676759227
5463_22_GAS1_GAS1	ieu-b-4957	5463_22	GAS1	GAS1	1	Wald ratio	-0.159999816965272	0.69163185903744	0.817053254114064	0.852143944938133	0.219676721582493	3.3055359605867
13488_3_ARFIP1_ARFP1	ieu-b-4957	13488_3	ARFP1	ARFIP1	1	Wald ratio	0.0982851216373928	0.265962620864053	0.711721636217305	1.10327730850036	0.655077574992869	1.85813232801482
13488_3_ARFIP1_ARFP1	myeloma_meta-analysis	13488_3	ARFP1	ARFIP1	1	Wald ratio	0.207223476297968	0.160270880361174	0.196025673380192	1.23025747444843	0.898608836099583	1.68430733444124
3046_31_RETN_resistin	ieu-b-4957	3046_31	resistin	RETN	1	Wald ratio	0.0534556094992255	0.25083861224002	0.831243052851385	1.05491016273782	0.645204427532355	1.72477962636382
10903_50_STX8_STX8	ieu-b-4957	10903_50	STX8	STX8	1	Wald ratio	-0.512724357857265	0.989181053859289	0.604226534357819	0.598861840418375	0.0861625867957428	4.16231124489641
13552_7_SWAP70_SWP70	ieu-b-4957	13552_7	SWP70	SWAP70	1	Wald ratio	-0.0823430656874072	0.143049927651319	0.564868910453801	0.920955956106472	0.695780582149169	1.21900480531972
13552_7_SWAP70_SWP70	myeloma_meta-analysis	13552_7	SWP70	SWAP70	1	Wald ratio	-0.0716481437692126	0.0922203830692835	0.437204155253336	0.930858366512762	0.776933828858712	1.11527811806015
18214_2_GCLM_GSH0	ieu-b-4957	18214_2	GSH0	GCLM	1	Wald ratio	-1.09558527605011	0.683220922871853	0.108811224461303	0.334343866215616	0.0876241806004133	1.27574169721227
18214_2_GCLM_GSH0	myeloma_meta-analysis	18214_2	GSH0	GCLM	1	Wald ratio	-1.05633802816901	0.415492957746479	0.0110102642984867	0.347726847579081	0.154015162233683	0.785078292121823
8394_56_RNASE2_RNase_2	ieu-b-4957	8394_56	RNase_2	RNASE2	1	Wald ratio	0.43234600796458	0.411959005594598	0.293953603143423	1.54086817559536	0.687224921973796	3.4548728642485
8394_56_RNASE2_RNase_2	myeloma_meta-analysis	8394_56	RNase_2	RNASE2	1	Wald ratio	0.255765199161426	0.248777078965758	0.303907546982953	1.29144945892126	0.793074689633657	2.10300710229251
17786_5_GGPS1_GGPPS	ieu-b-4957	17786_5	GGPPS	GGPS1	1	Wald ratio	-1.09141120920594	0.67828452667122	0.107599770753235	0.335742356527687	0.0888461655744017	1.26874276720888
17151_84_IRF3_IRF_3	ieu-b-4957	17151_84	IRF_3	IRF3	1	Wald ratio	0.901426539793695	0.836890659885256	0.281429396117032	2.46311433672776	0.477648986754828	12.7016541519598
17151_84_IRF3_IRF_3	myeloma_meta-analysis	17151_84	IRF_3	IRF3	1	Wald ratio	0.99020979020979	0.525874125874126	0.0597032514236475	2.69179912622117	0.960305806792932	7.54528660002931
3041_55_MRC2_MRC2	myeloma_meta-analysis	3041_55	MRC2	MRC2	1	Wald ratio	-0.160083449235049	0.378164116828929	0.672063703719226	0.852072681185857	0.406047505250256	1.7880367312583
9398_30_GALP_GALP	myeloma_meta-analysis	9398_30	GALP	GALP	1	Wald ratio	0.409951563188023	0.597974460590048	0.492986190660446	1.50674480143068	0.466695448044099	4.86458547250249
2979_8_CXCL5_ENA_78	ieu-b-4957	2979_8	ENA_78	CXCL5	1	Wald ratio	0.870395156549485	0.453047693887641	0.0547065184692624	2.38785424336214	0.98257527394588	5.80296292684509
2979_8_CXCL5_ENA_78	myeloma_meta-analysis	2979_8	ENA_78	CXCL5	1	Wald ratio	0.449620253164557	0.282025316455696	0.110878946299284	1.56771673696774	0.901992235464896	2.7247859468569
6557_50_LRRC15_LRC15	ieu-b-4957	6557_50	LRC15	LRRC15	1	Wald ratio	-0.122886040892553	0.199547723717051	0.538011467996628	0.884364438200596	0.598098645636174	1.30764459217587
6557_50_LRRC15_LRC15	myeloma_meta-analysis	6557_50	LRC15	LRRC15	1	Wald ratio	-0.0748697916666667	0.109592013888889	0.494500490492718	0.927864294126589	0.74851043134351	1.15019392150586
5742_14_ACP6_PPA6	myeloma_meta-analysis	5742_14	PPA6	ACP6	1	Wald ratio	-0.0679479101029195	0.0413778617937408	0.100562655454755	0.934309140376642	0.861527313252789	1.0132395762306
3221_54_SFRP1_SARP_2	ieu-b-4957	3221_54	SARP_2	SFRP1	1	Wald ratio	-0.386067733667617	0.377200516181466	0.306067734695396	0.679724483888786	0.324528880959197	1.42368029813644
3221_54_SFRP1_SARP_2	myeloma_meta-analysis	3221_54	SARP_2	SFRP1	1	Wald ratio	-0.0957514267596703	0.227013316423589	0.673179977456257	0.908689863981614	0.582341911496281	1.4179251958378
2611_72_TYRO3_Dtk	ieu-b-4957	2611_72	Dtk	TYRO3	1	Wald ratio	-0.121925592837587	0.121421485989212	0.315305493871813	0.885214232331382	0.697737929859208	1.12306383756457
9557_5_MANSC1_MANS1	ieu-b-4957	9557_5	MANS1	MANSC1	1	Wald ratio	-0.0948481447627334	0.230453899321203	0.680653881668069	0.909511037996566	0.578950795183486	1.42880938262711
9557_5_MANSC1_MANS1	myeloma_meta-analysis	9557_5	MANS1	MANSC1	1	Wald ratio	-0.163153786104606	0.145979703356753	0.263717761833697	0.849460543141188	0.638091234751054	1.13084646059312
18933_4_TGM4_TGM4	ieu-b-4957	18933_4	TGM4	TGM4	1	Wald ratio	1.43969135094404	1.14636462864151	0.209161081044828	4.21939330423717	0.446112854848726	39.9075697154668
9321_400_NMB_NMB	ieu-b-4957	9321_400	NMB	NMB	1	Wald ratio	-0.430339143979552	0.4360096138643	0.323645275124922	0.650288515886304	0.276673273464217	1.52842791281863
18396_10_AES_AES	ieu-b-4957	18396_10	AES	AES	1	Wald ratio	-0.973222130957983	1.1590842953902	0.401106106533488	0.377863548643125	0.0389674985846335	3.66410127873797
16558_2_MYOC_MYOC	ieu-b-4957	16558_2	MYOC	MYOC	1	Wald ratio	0.137099896871626	0.212429931953908	0.518675265692865	1.14694271878724	0.756341133524213	1.73926491879335
8309_12_HYAL1_HYAL1	myeloma_meta-analysis	8309_12	HYAL1	HYAL1	1	Wald ratio	0.0354609929078014	0.303712974551523	0.90705163559509	1.03609723219955	0.571313926200548	1.8789975621822
5648_28_CTRB2_CTRB2	ieu-b-4957	5648_28	CTRB2	CTRB2	1	Wald ratio	0.115157972456545	0.0831366368267591	0.166001972700532	1.12205067667388	0.953334122800859	1.32062588646826
5648_28_CTRB2_CTRB2	myeloma_meta-analysis	5648_28	CTRB2	CTRB2	1	Wald ratio	0.0444651379350483	0.0585496449773018	0.447587395903403	1.04546852888338	0.932121445718809	1.1725987529905
12522_6_RAD23B_RD23B	ieu-b-4957	12522_6	RD23B	RAD23B	1	Wald ratio	-0.468686324514884	1.10520588625604	0.671513665308405	0.625823857973649	0.0717268688578084	5.46037360121549
17682_1_CD46_CD46	ieu-b-4957	17682_1	CD46	CD46	1	Wald ratio	0.0333898334827407	0.245677192689201	0.891892924801692	1.03395353039222	0.638816863554481	1.67349981505204
17682_1_CD46_CD46	myeloma_meta-analysis	17682_1	CD46	CD46	1	Wald ratio	0.0600500417014178	0.14929107589658	0.687511353458539	1.06188968398231	0.792501827645653	1.42284807632296
15527_90_DLD_DLDH	myeloma_meta-analysis	15527_90	DLDH	DLD	1	Wald ratio	-0.351586687306501	1.06907894736842	0.74225487415897	0.703570856655867	0.0865544637765437	5.71908055040853
9416_77_CPM_CBPM	ieu-b-4957	9416_77	CBPM	CPM	1	Wald ratio	0.085065502975421	0.631559083692108	0.892855965914182	1.08878838324136	0.315754488951911	3.75437304918845
13405_61_SPINK2_ISK2	myeloma_meta-analysis	13405_61	ISK2	SPINK2	1	Wald ratio	0.278810408921933	0.169888475836431	0.100768802181162	1.32155676474475	0.947270105941278	1.84373207967663
19377_14_OLFM2_NOE2	ieu-b-4957	19377_14	NOE2	OLFM2	1	Wald ratio	0.143573392991427	0.0968622480256135	0.138275638162953	1.15439153194591	0.954777821569958	1.39573812767998
12975_11_KRT20_Keratin_20	ieu-b-4957	12975_11	Keratin_20	KRT20	1	Wald ratio	0.704168842309283	1.01872058782416	0.489421870899383	2.02216524805173	0.274577010303185	14.8925515865765
12975_11_KRT20_Keratin_20	myeloma_meta-analysis	12975_11	Keratin_20	KRT20	1	Wald ratio	-0.784982935153584	0.627986348122867	0.21129954733371	0.456127485464711	0.133208970443119	1.56184889279059
14618_26_VOPP1_ECOP	ieu-b-4957	14618_26	ECOP	VOPP1	1	Wald ratio	0.654179600789669	0.60591558138923	0.28029597663487	1.92356377966147	0.58659834796401	6.30771911865753
14618_26_VOPP1_ECOP	myeloma_meta-analysis	14618_26	ECOP	VOPP1	1	Wald ratio	0.360987315735345	0.43640726774083	0.408135108122237	1.43474526207452	0.6099544912923	3.37483205129613
8043_153_COMP_COMP	ieu-b-4957	8043_153	COMP	COMP	1	Wald ratio	0.304249404543932	0.321351436242935	0.343750432433026	1.35560710850466	0.72209439293894	2.5449174659133
8043_153_COMP_COMP	myeloma_meta-analysis	8043_153	COMP	COMP	1	Wald ratio	0.259867207672446	0.206381409074142	0.207972559086633	1.29675787573529	0.865333450770664	1.94327514645814
16916_19_SLITRK6_SLIK6	ieu-b-4957	16916_19	SLIK6	SLITRK6	1	Wald ratio	-0.202635253600553	0.339069603956199	0.550092577497102	0.816576030280521	0.420121351474799	1.58715192857484
13632_10_ZYX_Zyxin	ieu-b-4957	13632_10	Zyxin	ZYX	1	Wald ratio	0.39150177267165	0.819605353955619	0.632884332798259	1.47920054964253	0.296732351143807	7.37376378958546
11616_9_HSF1_HSF1	ieu-b-4957	11616_9	HSF1	HSF1	1	Wald ratio	0.57020901263332	0.936768062023359	0.542724514884399	1.76863668021377	0.281997692998896	11.0925577912788
13740_51_FRZB_sFRP_3	ieu-b-4957	13740_51	sFRP_3	FRZB	1	Wald ratio	-0.226059488878568	0.166782116254307	0.175284405664115	0.797670647721898	0.575248914693906	1.10609241666391
13740_51_FRZB_sFRP_3	myeloma_meta-analysis	13740_51	sFRP_3	FRZB	1	Wald ratio	-0.202654701813423	0.121144139091419	0.0943588953039939	0.816560149490487	0.643973814491071	1.03539998480043
3066_12_LGALS3_Galectin_3	ieu-b-4957	3066_12	Galectin_3	LGALS3	1	Wald ratio	0.341222563609816	0.185170892286029	0.0653663863718477	1.40666627875026	0.978521631816494	2.02214233741557
3066_12_LGALS3_Galectin_3	myeloma_meta-analysis	3066_12	Galectin_3	LGALS3	1	Wald ratio	0.102051551814834	0.115377871295809	0.376427182474415	1.10744056082713	0.883301156510834	1.38845577946446
3291_30_FCER2_CD23	ieu-b-4957	3291_30	CD23	FCER2	1	Wald ratio	0.165881941972705	0.21506662127759	0.440526219963914	1.18043373381872	0.774414022411089	1.79932666456487
3325_2_MATN2_MATN2	ieu-b-4957	3325_2	MATN2	MATN2	1	Wald ratio	0.483434137712681	0.506680893594999	0.340023139658613	1.62163376458839	0.600699533492059	4.37772283784848
14112_40_RELT_RELT	ieu-b-4957	14112_40	RELT	RELT	1	Wald ratio	0.114835892285538	1.17069210708489	0.921858994349867	1.12168934459214	0.113073114605133	11.1271984517743
14112_40_RELT_RELT	myeloma_meta-analysis	14112_40	RELT	RELT	1	Wald ratio	0.948504983388704	0.67109634551495	0.15754803827199	2.58184686861079	0.692917833069872	9.6200919283934
17697_2_OVCA2_OVCA2	myeloma_meta-analysis	17697_2	OVCA2	OVCA2	1	Wald ratio	-0.859075258239056	0.317265125430398	0.00677406337866004	0.423553578955662	0.227429516976305	0.788805413788227
11142_11_ANGPTL1_ANGL1	ieu-b-4957	11142_11	ANGL1	ANGPTL1	1	Wald ratio	-0.16295511273972	0.192010838763816	0.396061250311138	0.849629325091315	0.583158443564784	1.23786253636732
11142_11_ANGPTL1_ANGL1	myeloma_meta-analysis	11142_11	ANGL1	ANGPTL1	1	Wald ratio	-0.161087172688101	0.117335101093802	0.169789233493013	0.851217864923377	0.676336888821926	1.07131795639124
10336_3_STUB1_CHIP	myeloma_meta-analysis	10336_3	CHIP	STUB1	1	Wald ratio	1.49407114624506	1.00508187464709	0.137142462252842	4.45519640444003	0.621332242485124	31.9455094149739
2994_71_IL1RL2_IL_1Rrp2	ieu-b-4957	2994_71	IL_1Rrp2	IL1RL2	1	Wald ratio	0.65694573545422	0.370054375291853	0.075853626530498	1.92889198197703	0.933923415733514	3.98386443198135
3448_13_INSR_IR	ieu-b-4957	3448_13	IR	INSR	1	Wald ratio	-0.740205589892833	0.777784591195383	0.341256979866401	0.477015835804718	0.103864990793376	2.19076809106101
13465_5_RCAN1_CCP1	myeloma_meta-analysis	13465_5	CCP1	RCAN1	1	Wald ratio	0.888160052476222	0.692358150213185	0.199560626904206	2.43065325994336	0.625713974562503	9.44213412239063
19143_38_CYB5R2_NB5R2	ieu-b-4957	19143_38	NB5R2	CYB5R2	1	Wald ratio	-0.0761644419076949	0.267220224194908	0.775624995900482	0.92666381166469	0.548857693569278	1.56453271933692
2836_68_LCN2_Lipocalin_2	ieu-b-4957	2836_68	Lipocalin_2	LCN2	1	Wald ratio	-0.0334562434823149	0.878450298775542	0.969619489893497	0.96709722711252	0.17286940929818	5.41030972735887
2836_68_LCN2_Lipocalin_2	myeloma_meta-analysis	2836_68	Lipocalin_2	LCN2	1	Wald ratio	-0.423101881894873	0.468526930564569	0.366500902491848	0.65501189585909	0.261475506357385	1.64084425992279
12396_19_HIBCH_HIBCH	ieu-b-4957	12396_19	HIBCH	HIBCH	1	Wald ratio	-0.0640382172611251	0.178976188903725	0.720490745578253	0.937969152233723	0.660451526037426	1.33209796004347
12396_19_HIBCH_HIBCH	myeloma_meta-analysis	12396_19	HIBCH	HIBCH	1	Wald ratio	-0.217749313815188	0.110094541018603	0.0479468344443695	0.804327050074807	0.648213854815729	0.998037913993602
6930_95_ST8SIA6_SIA8F	ieu-b-4957	6930_95	SIA8F	ST8SIA6	1	Wald ratio	-0.964313519983914	1.14171075008484	0.398322164960091	0.381244826883051	0.0406780521926991	3.57312138094888
4563_61_PLCG1_PLCG1	ieu-b-4957	4563_61	PLCG1	PLCG1	1	Wald ratio	-1.54518626299713	0.868519937329678	0.0752229077395879	0.21327214281454	0.0388718344723072	1.17012761342945
4563_61_PLCG1_PLCG1	myeloma_meta-analysis	4563_61	PLCG1	PLCG1	1	Wald ratio	-1.30194319880419	0.533632286995516	0.0146963751495257	0.272002723789529	0.0955732336072268	0.774123454407518
3309_2_FCGR2A_FCG2A	ieu-b-4957	3309_2	FCG2A	FCGR2A	1	Wald ratio	-0.0521276481632391	0.0468786141702113	0.26615072315144	0.949207694490606	0.865879321335323	1.04055521950876
3309_2_FCGR2A_FCG2A	myeloma_meta-analysis	3309_2	FCG2A	FCGR2A	1	Wald ratio	-0.0436013590033975	0.0285552499595535	0.12678285011506	0.95733551459946	0.905226899593198	1.01244371761961
19176_27_FAM49B_FA49B	ieu-b-4957	19176_27	FA49B	FAM49B	1	Wald ratio	1.14176616325723	1.18359426986351	0.334715087708654	3.13229562817425	0.307869709788129	31.8682728126501
19176_27_FAM49B_FA49B	myeloma_meta-analysis	19176_27	FA49B	FAM49B	1	Wald ratio	0.810590631364562	0.718940936863544	0.259540118558233	2.24923606380145	0.549617001141982	9.20470593193701
16900_29_MDGA1_MDGA1	ieu-b-4957	16900_29	MDGA1	MDGA1	1	Wald ratio	0.0091874180275403	0.0547732397178998	0.866791348538685	1.00922975189955	0.906496480038043	1.12360578838264
16900_29_MDGA1_MDGA1	myeloma_meta-analysis	16900_29	MDGA1	MDGA1	1	Wald ratio	-0.051294162100888	0.0338182505195541	0.129327345939124	0.949999175672687	0.889071220953007	1.01510251654686
5006_71_MAPK13_MK13	ieu-b-4957	5006_71	MK13	MAPK13	1	Wald ratio	-0.999976466564233	0.548523739306397	0.0682985065813874	0.367888098740512	0.125546007293986	1.07802435228374
5006_71_MAPK13_MK13	myeloma_meta-analysis	5006_71	MK13	MAPK13	1	Wald ratio	-0.769896193771626	0.356401384083045	0.030757640931007	0.463061134446276	0.230283779524575	0.931136420799407
2731_29_POR_NADPH_P450_Oxidoreductase	ieu-b-4957	2731_29	NADPH_P450_Oxidoreductase	POR	1	Wald ratio	0.174300560156018	0.406395635117418	0.668000526898777	1.19041330286495	0.536743536253412	2.64015071616773
17761_2_NUDT5_NUDT5	ieu-b-4957	17761_2	NUDT5	NUDT5	1	Wald ratio	1.13160544446435	0.808595877033911	0.161672172810146	3.10063039630507	0.635564006862423	15.1265785203157
17761_2_NUDT5_NUDT5	myeloma_meta-analysis	17761_2	NUDT5	NUDT5	1	Wald ratio	1.45238095238095	0.495798319327731	0.00339640531533389	4.27327688107782	1.61707060930777	11.2925775765421
16753_46_COL6A2_CO6A2	myeloma_meta-analysis	16753_46	CO6A2	COL6A2	1	Wald ratio	0.120898992508396	0.161715319039008	0.454699151542118	1.1285109185532	0.821960422571724	1.54938955492428
3199_54_KLK12_kallikrein_12	ieu-b-4957	3199_54	kallikrein_12	KLK12	1	Wald ratio	0.217495990954758	0.423126638903113	0.607237287273428	1.24296044641308	0.542356241508492	2.84859019424267
11606_22_DNAJB6_DNJB6	ieu-b-4957	11606_22	DNJB6	DNAJB6	1	Wald ratio	0.0131033940551848	1.15381416237816	0.990938947170053	1.01318961972778	0.105570915799918	9.72382590172557
15324_58_FTL_Ferritin_light_chain	myeloma_meta-analysis	15324_58	Ferritin_light_chain	FTL	1	Wald ratio	-0.51963746223565	0.888972809667674	0.558859107503485	0.594736123195235	0.104139475350572	3.39651275409805
7921_65_FJX1_FJX1	ieu-b-4957	7921_65	FJX1	FJX1	1	Wald ratio	0.38581741408871	0.324663375864295	0.234691068925017	1.47081609599927	0.778393730406367	2.77918475412331
5728_60_FCRL1_FCRL1	myeloma_meta-analysis	5728_60	FCRL1	FCRL1	1	Wald ratio	-0.151227236737926	0.0936922670889417	0.106509097418574	0.859652331871146	0.715435321547062	1.03294051807992
4546_27_ADGRE2_EMR2	ieu-b-4957	4546_27	EMR2	ADGRE2	1	Wald ratio	-0.0351518209787839	0.183770643755346	0.848305495205251	0.965458828226002	0.673449489658471	1.38408412704007
8925_25_RRM2B_RIR2B	ieu-b-4957	8925_25	RIR2B	RRM2B	1	Wald ratio	0.498746588766989	0.386687577004488	0.197122845505704	1.6466560395017	0.77169872156948	3.51364598209108
5430_66_SIRPA_SHPS1	ieu-b-4957	5430_66	SHPS1	SIRPA	1	Wald ratio	0.0102354340635474	0.0472135858826157	0.828371992611328	1.01028799529472	0.920992676661191	1.10824098747108
4188_1_AKR7A2_Aflatoxin_B1_aldehyde_reductase	ieu-b-4957	4188_1	Aflatoxin_B1_aldehyde_reductase	AKR7A2	1	Wald ratio	-0.151184786379338	0.402443547843266	0.707164425823733	0.859688825195466	0.390637937065527	1.89194342392297
4188_1_AKR7A2_Aflatoxin_B1_aldehyde_reductase	myeloma_meta-analysis	4188_1	Aflatoxin_B1_aldehyde_reductase	AKR7A2	1	Wald ratio	-0.0198150594451783	0.252972258916777	0.937566364198063	0.980379968557137	0.597117906406099	1.60964002659539
